node,edge,role
37449,83207,0
9107,83207,1
7328,83207,1
5834,83207,1
7566,83208,2
28665,83208,3
16845,83209,0
16930,83209,1
3735,83210,2
1303,83210,3
13859,83211,2
14014,83211,3
10109,83212,0
37306,83212,1
39,83213,0
37,83213,1
15155,83214,0
1940,83214,1
34004,83214,1
1197,83215,0
23942,83215,1
3573,83216,2
1145,83216,3
30123,83217,2
37450,83217,3
7183,83218,2
20631,83218,3
9665,83219,2
2399,83219,3
1770,83220,2
76,83220,3
37451,83221,0
9089,83221,1
13903,83222,2
5555,83222,3
37452,83223,2
472,83223,3
35288,83224,0
742,83224,1
119,83225,2
37453,83225,3
8596,83226,2
3487,83226,3
23129,83227,2
13458,83227,3
4583,83228,2
3264,83228,3
398,83229,0
37285,83229,1
4655,83229,1
18513,83229,1
37454,83229,1
37455,83229,1
37456,83229,1
37457,83229,1
3498,83230,2
37458,83230,3
23129,83231,2
4166,83231,3
12375,83232,0
37459,83232,1
2191,83233,2
37460,83233,3
7566,83234,2
2581,83234,3
37461,83235,0
683,83235,1
119,83236,2
1590,83236,3
7566,83237,2
3927,83237,3
37462,83238,0
13640,83238,1
1215,83239,0
35727,83239,1
37463,83240,0
9312,83240,1
5820,83241,0
3470,83241,1
742,83242,2
23670,83242,3
351,83243,2
23379,83243,3
23129,83244,2
11181,83244,3
8596,83245,2
16593,83245,3
13903,83246,2
5555,83246,3
7566,83247,2
7871,83247,3
16440,83248,2
10833,83248,3
17643,83249,0
37426,83249,1
3498,83250,2
37464,83250,3
37422,83251,0
26142,83251,1
16440,83252,2
10833,83252,3
13209,83253,2
337,83253,3
4495,83254,2
37465,83254,3
28793,83255,2
28168,83255,3
5883,83256,0
37363,83256,1
16440,83257,2
10833,83257,3
37466,83258,0
683,83258,1
36907,83259,2
37467,83259,3
1008,83260,2
10272,83260,3
819,83261,2
37468,83261,3
37469,83262,0
37334,83262,1
1262,83262,1
18049,83263,0
855,83263,1
1770,83264,2
3000,83264,3
22144,83265,2
37470,83265,3
3573,83266,2
2482,83266,3
21881,83267,2
14380,83267,3
3498,83268,2
37471,83268,3
612,83269,2
33618,83269,3
37,83270,0
39,83270,1
119,83271,2
37472,83271,3
10927,83272,0
34892,83272,1
8726,83273,0
3470,83273,1
9725,83274,2
34403,83274,3
16440,83275,2
10833,83275,3
13859,83276,2
13860,83276,3
16440,83277,2
10833,83277,3
23129,83278,2
37473,83278,3
388,83279,2
37474,83279,3
37475,83280,0
1262,83280,1
16440,83281,2
10833,83281,3
13498,83282,2
28335,83282,3
10109,83283,2
37476,83283,3
30123,83284,2
37477,83284,3
23129,83285,2
37478,83285,3
3735,83286,2
29393,83286,3
37479,83287,0
13640,83287,1
4495,83288,2
12645,83288,3
13903,83289,2
5555,83289,3
37480,83290,0
2014,83290,1
3902,83291,0
37481,83292,0
1026,83292,1
37482,83292,1
23129,83293,2
11181,83293,3
13859,83294,2
14014,83294,3
8596,83295,2
22797,83295,3
39,83296,0
37,83296,1
16440,83297,2
10833,83297,3
1975,83298,0
4433,83298,1
819,83299,2
5360,83299,3
37483,83300,2
12733,83300,3
119,83301,2
8534,83301,3
284,83302,0
37484,83302,1
37485,83303,2
37486,83303,3
13498,83304,2
1544,83304,3
388,83305,2
37474,83305,3
3735,83306,2
9615,83306,3
17920,83307,0
5883,83307,1
344,83308,0
36054,83308,1
36008,83308,1
98,83309,2
37487,83309,3
15748,83310,2
6257,83310,3
2418,83311,2
2419,83311,3
37488,83312,0
4409,83312,1
13903,83313,2
5555,83313,3
7566,83314,2
18605,83314,3
11760,83315,2
6700,83315,3
388,83316,2
37474,83316,3
2747,83317,0
25292,83317,1
37489,83317,1
37490,83318,0
205,83318,1
8596,83319,2
34114,83319,3
10109,83320,2
10703,83320,3
11760,83321,2
6700,83321,3
29160,83322,2
27903,83322,3
20671,83323,2
26749,83323,3
17715,83324,2
37491,83324,3
1770,83325,2
2832,83325,3
125,83326,2
23287,83326,3
10109,83327,2
37492,83327,3
284,83328,2
37493,83328,3
18471,83329,2
37494,83329,3
29516,83330,2
37495,83330,3
388,83331,2
37474,83331,3
16852,83332,2
27825,83332,3
13903,83333,2
7646,83333,3
37496,83334,0
3980,83334,1
37497,83335,0
9312,83335,1
37498,83336,0
100,83336,1
2418,83337,2
2419,83337,3
37499,83338,0
377,83338,1
14332,83338,1
13903,83339,2
7646,83339,3
37,83340,0
39,83340,1
37500,83341,0
100,83341,1
37501,83341,1
8724,83342,2
37502,83342,3
13903,83343,2
7646,83343,3
2051,83344,2
22688,83344,3
37503,83345,0
100,83345,1
29160,83346,2
37504,83346,3
15748,83347,2
18843,83347,3
4495,83348,2
16504,83348,3
27486,83349,0
37505,83349,1
8596,83350,2
37506,83350,3
742,83351,0
35288,83351,1
6925,83352,2
3144,83352,3
1770,83353,2
1668,83353,3
14491,83354,0
29998,83354,1
9639,83355,2
13553,83355,3
10109,83356,0
37492,83356,1
26256,83357,2
245,83357,3
13903,83358,2
7646,83358,3
23129,83359,2
37507,83359,3
819,83360,2
34002,83360,3
9639,83361,2
34024,83361,3
8724,83362,2
9915,83362,3
4352,83363,2
37508,83363,3
26256,83364,2
7793,83364,3
26037,83365,0
100,83365,1
5493,83365,1
13903,83366,2
7646,83366,3
12908,83367,2
32495,83367,3
1215,83368,0
35727,83368,1
1770,83369,2
1632,83369,3
1215,83370,0
37509,83370,1
13903,83371,2
7646,83371,3
1177,83372,2
37510,83372,3
612,83373,2
31252,83373,3
11017,83374,2
2823,83374,3
205,83375,0
19910,83375,1
37511,83376,0
1981,83376,1
16440,83377,2
25005,83377,3
13903,83378,2
7646,83378,3
23129,83379,2
37507,83379,3
16440,83380,2
25005,83380,3
3735,83381,2
29393,83381,3
37306,83382,0
10109,83382,1
13498,83383,2
7793,83383,3
11977,83384,2
709,83384,3
37512,83385,0
4184,83385,1
13640,83385,1
16440,83386,2
25005,83386,3
213,83387,2
709,83387,3
11760,83388,2
6700,83388,3
16440,83389,2
25005,83389,3
11975,83390,2
709,83390,3
11975,83391,2
709,83391,3
7566,83392,2
124,83392,3
213,83393,2
709,83393,3
13903,83394,2
7646,83394,3
580,83395,0
37513,83395,1
11977,83396,2
709,83396,3
29516,83397,2
37514,83397,3
15155,83398,0
34687,83398,1
2418,83399,2
20069,83399,3
37515,83400,0
37516,83400,1
37517,83401,0
6685,83401,1
1952,83402,2
37518,83402,3
1177,83403,2
4970,83403,3
13903,83404,2
7646,83404,3
13903,83405,2
7646,83405,3
3735,83406,2
29393,83406,3
13498,83407,2
3918,83407,3
819,83408,2
37519,83408,3
37520,83409,0
48,83409,1
15748,83410,2
6257,83410,3
16440,83411,2
25005,83411,3
13498,83412,2
3830,83412,3
37521,83413,0
2320,83413,1
583,83413,1
388,83414,2
37522,83414,3
4409,83415,0
37488,83415,1
23129,83416,2
37523,83416,3
33829,83417,0
3320,83417,1
6781,83418,2
37524,83418,3
1177,83419,2
4970,83419,3
10730,83420,2
1182,83420,3
13193,83421,2
37525,83421,3
13859,83422,2
37526,83422,3
3735,83423,2
29393,83423,3
4495,83424,2
32686,83424,3
2418,83425,2
20836,83425,3
1177,83426,2
4970,83426,3
23129,83427,2
37527,83427,3
33955,83428,0
36709,83428,1
16521,83429,0
855,83429,1
37528,83430,0
37529,83430,1
2051,83431,2
21396,83431,3
7566,83432,2
29051,83432,3
8244,83433,0
855,83433,1
7952,83434,2
18449,83434,3
30828,83435,0
3778,83435,1
1177,83436,2
4970,83436,3
32126,83437,2
1544,83437,3
13903,83438,2
26677,83438,3
8596,83439,2
12064,83439,3
2418,83440,2
20811,83440,3
16440,83441,2
25005,83441,3
490,83442,2
37530,83442,3
16440,83443,2
25005,83443,3
20671,83444,2
10834,83444,3
23129,83445,2
37531,83445,3
8075,83446,2
8076,83446,3
23129,83447,2
37507,83447,3
3902,83448,2
37532,83448,3
37533,83449,0
162,83449,1
182,83450,2
176,83450,3
16440,83451,2
25005,83451,3
23129,83452,2
37507,83452,3
196,83453,2
184,83453,3
3498,83454,2
37534,83454,3
13903,83455,2
824,83455,3
16845,83456,0
37535,83456,1
37536,83456,1
25688,83456,1
10730,83457,2
1087,83457,3
13903,83458,2
824,83458,3
16440,83459,2
25005,83459,3
13859,83460,2
37526,83460,3
23129,83461,2
37523,83461,3
13903,83462,2
824,83462,3
16440,83463,2
25005,83463,3
9565,83464,2
23202,83464,3
23129,83465,2
37531,83465,3
37537,83466,0
683,83466,1
15748,83467,2
37538,83467,3
4583,83468,2
4974,83468,3
37492,83469,0
10109,83469,1
3498,83470,2
37539,83470,3
36890,83471,0
19681,83471,1
13903,83472,2
10020,83472,3
13859,83473,2
37526,83473,3
8596,83474,2
9748,83474,3
8223,83475,0
37540,83475,1
37541,83476,0
1431,83476,1
13903,83477,2
35579,83477,3
37542,83478,0
1262,83478,1
15155,83479,0
33820,83479,1
34687,83479,1
9565,83480,2
37543,83480,3
891,83481,2
21009,83481,3
37442,83482,0
3902,83482,1
13903,83483,2
35591,83483,3
23129,83484,2
37544,83484,3
4433,83485,0
1975,83485,1
3498,83486,2
37545,83486,3
37546,83487,0
6925,83487,1
2180,83487,1
10730,83488,2
5740,83488,3
23129,83489,2
37547,83489,3
13903,83490,2
32769,83490,3
388,83491,2
37548,83491,3
11760,83492,2
6700,83492,3
26037,83493,0
100,83493,1
12375,83494,2
11664,83494,3
13903,83495,2
36921,83495,3
23129,83496,2
37507,83496,3
37549,83497,0
7328,83497,1
37550,83498,0
205,83498,1
37551,83499,0
377,83499,1
14332,83499,1
23129,83500,2
37507,83500,3
8596,83501,2
6601,83501,3
119,83502,2
25153,83502,3
23129,83503,2
37552,83503,3
6285,83504,2
29153,83504,3
37553,83505,0
34,83505,1
37554,83506,0
13640,83506,1
112,83507,0
37555,83507,1
23129,83508,2
37556,83508,3
11760,83509,2
6700,83509,3
37557,83510,2
4406,83510,3
9725,83511,2
34743,83511,3
1277,83512,2
11124,83512,3
2465,83513,2
36108,83513,3
351,83514,2
8499,83514,3
21775,83515,2
1668,83515,3
23129,83516,2
37558,83516,3
2191,83517,0
328,83517,1
8596,83518,2
24445,83518,3
37559,83519,2
1862,83519,3
10730,83520,2
37560,83520,3
7001,83521,2
4002,83521,3
4507,83522,0
21908,83522,1
37354,83522,1
17048,83522,1
37561,83522,1
37562,83523,0
171,83523,1
37563,83523,1
35344,83523,1
9565,83524,2
9575,83524,3
37564,83525,0
1952,83525,1
351,83526,2
11396,83526,3
15748,83527,2
6257,83527,3
37565,83528,0
4301,83528,1
44,83529,2
1041,83529,3
1177,83530,2
5896,83530,3
4583,83531,2
37566,83531,3
4495,83532,2
27924,83532,3
11760,83533,2
6700,83533,3
3320,83534,0
33829,83534,1
7037,83535,2
37567,83535,3
7001,83536,2
1020,83536,3
23129,83537,2
37507,83537,3
9565,83538,2
5999,83538,3
19397,83539,0
3470,83539,1
9639,83540,2
13553,83540,3
23129,83541,2
37507,83541,3
7566,83542,2
1126,83542,3
11169,83543,0
35865,83543,1
7566,83544,2
6801,83544,3
36932,83545,2
37568,83545,3
7566,83546,2
1427,83546,3
2867,83547,0
16578,83547,1
119,83548,2
37569,83548,3
3320,83549,2
29372,83549,3
284,83550,0
37570,83550,1
11017,83551,2
12119,83551,3
34892,83552,0
10927,83552,1
36054,83553,0
344,83553,1
36008,83553,1
1393,83554,2
37414,83554,3
36907,83555,2
37571,83555,3
119,83556,2
37572,83556,3
37573,83557,0
472,83557,1
26436,83557,1
3902,83558,0
37442,83558,1
20163,83559,0
7136,83559,1
4433,83560,0
1975,83560,1
612,83561,2
1768,83561,3
2418,83562,2
6012,83562,3
26256,83563,2
337,83563,3
11760,83564,2
6700,83564,3
37574,83565,0
37575,83565,1
21775,83566,2
17325,83566,3
9725,83567,2
37576,83567,3
4352,83568,2
36030,83568,3
35261,83569,0
37295,83569,1
37294,83569,1
1140,83570,2
1468,83570,3
37577,83571,0
13640,83571,1
37578,83572,2
28805,83572,3
8724,83573,2
9934,83573,3
3320,83574,2
40,83574,3
119,83575,2
50,83575,3
1431,83576,0
37541,83576,1
612,83577,2
1768,83577,3
1292,83578,2
2646,83578,3
37579,83579,0
13640,83579,1
11017,83580,2
13523,83580,3
9639,83581,2
9640,83581,3
37580,83582,0
13640,83582,1
10109,83583,2
12001,83583,3
36907,83584,2
37581,83584,3
37582,83585,0
1770,83585,1
37583,83586,0
37584,83586,1
37585,83587,0
1545,83587,1
28947,83587,1
6747,83587,1
891,83588,2
37586,83588,3
9988,83589,2
37587,83589,3
119,83590,2
32135,83590,3
7001,83591,2
5210,83591,3
580,83592,0
18675,83592,1
36890,83593,0
19681,83593,1
37588,83594,2
37589,83594,3
891,83595,2
37590,83595,3
25242,83596,2
23392,83596,3
9565,83597,2
37591,83597,3
23129,83598,2
37592,83598,3
1277,83599,2
36381,83599,3
6471,83600,2
37593,83600,3
3320,83601,2
3321,83601,3
7566,83602,2
18882,83602,3
4583,83603,2
37594,83603,3
351,83604,2
3478,83604,3
25242,83605,2
23392,83605,3
23129,83606,2
37595,83606,3
24889,83607,2
1105,83607,3
4495,83608,2
31621,83608,3
16440,83609,2
36921,83609,3
36907,83610,2
2574,83610,3
11173,83611,0
855,83611,1
37517,83612,0
13640,83612,1
3563,83613,2
20950,83613,3
23129,83614,2
37596,83614,3
13866,83615,0
37597,83615,1
37598,83615,1
37599,83615,1
37600,83615,1
1784,83615,1
7037,83616,2
7234,83616,3
612,83617,2
29840,83617,3
16440,83618,2
27703,83618,3
112,83619,0
37601,83619,1
7001,83620,2
7116,83620,3
25242,83621,2
23392,83621,3
37602,83622,0
116,83622,1
2418,83623,2
20836,83623,3
8724,83624,2
37603,83624,3
20671,83625,2
14012,83625,3
34892,83626,0
10927,83626,1
7037,83627,2
16392,83627,3
217,83628,2
1482,83628,3
26256,83629,2
29520,83629,3
221,83630,2
1482,83630,3
17879,83631,2
1137,83631,3
217,83632,2
1482,83632,3
175,83633,2
1482,83633,3
891,83634,2
6347,83634,3
180,83635,2
1482,83635,3
10730,83636,2
1087,83636,3
398,83637,2
11563,83637,3
25242,83638,2
23392,83638,3
175,83639,2
1482,83639,3
23129,83640,2
37604,83640,3
37605,83641,0
1026,83641,1
180,83642,2
1482,83642,3
222,83643,2
1482,83643,3
192,83644,2
1482,83644,3
5731,83645,2
7605,83645,3
3320,83646,2
337,83646,3
192,83647,2
1482,83647,3
37606,83648,0
1007,83648,1
2414,83649,2
2462,83649,3
23129,83650,2
37607,83650,3
191,83651,2
197,83651,3
191,83652,2
197,83652,3
5731,83653,2
7605,83653,3
33829,83654,0
3320,83654,1
23129,83655,2
37608,83655,3
7183,83656,0
20631,83656,1
37609,83657,2
25108,83657,3
8626,83658,2
8627,83658,3
10109,83659,0
37492,83659,1
10068,83660,0
37610,83660,1
36907,83661,2
32771,83661,3
24889,83662,2
1105,83662,3
1431,83663,0
37611,83663,1
25433,83663,1
25242,83664,2
23392,83664,3
8957,83665,2
971,83665,3
612,83666,2
1768,83666,3
5731,83667,2
6454,83667,3
23129,83668,2
37612,83668,3
37613,83669,0
472,83669,1
44,83670,2
1865,83670,3
37614,83671,0
48,83671,1
182,83672,2
1482,83672,3
680,83673,0
12029,83673,1
5731,83674,2
34088,83674,3
37615,83675,0
37334,83675,1
1262,83675,1
23129,83676,2
37616,83676,3
1277,83677,2
627,83677,3
25242,83678,2
23392,83678,3
37617,83679,0
13640,83679,1
612,83680,2
1768,83680,3
8957,83681,2
971,83681,3
344,83682,0
36054,83682,1
36008,83682,1
23129,83683,2
11181,83683,3
24889,83684,2
3327,83684,3
37618,83685,0
1262,83685,1
3354,83686,2
9809,83686,3
105,83687,2
37619,83687,3
2747,83688,2
37620,83688,3
23129,83689,2
37621,83689,3
2191,83690,2
31220,83690,3
3968,83691,2
37622,83691,3
36054,83692,0
344,83692,1
36008,83692,1
16440,83693,2
27703,83693,3
25242,83694,2
37623,83694,3
37624,83695,0
461,83695,1
205,83695,1
8724,83696,0
37625,83696,1
37603,83696,1
22144,83697,2
37626,83697,3
351,83698,2
11352,83698,3
9025,83699,2
18879,83699,3
4116,83700,2
3382,83700,3
1975,83701,0
4433,83701,1
2129,83702,2
7116,83702,3
3320,83703,0
33829,83703,1
16521,83704,0
855,83704,1
4272,83705,2
4273,83705,3
3968,83706,2
4856,83706,3
29516,83707,2
18008,83707,3
1292,83708,2
434,83708,3
37627,83709,2
35786,83709,3
37628,83710,0
37334,83710,1
1262,83710,1
37629,83710,1
4272,83711,2
4273,83711,3
5731,83712,2
910,83712,3
37630,83713,0
7345,83713,1
20631,83714,0
7183,83714,1
23129,83715,2
37631,83715,3
34892,83716,0
10927,83716,1
8957,83717,2
1926,83717,3
1277,83718,2
36381,83718,3
35288,83719,0
742,83719,1
4272,83720,2
4273,83720,3
3735,83721,2
29393,83721,3
3968,83722,2
37632,83722,3
9762,83723,2
12724,83723,3
557,83724,2
37633,83724,3
22144,83725,2
37634,83725,3
612,83726,2
1768,83726,3
23129,83727,2
37635,83727,3
119,83728,2
37636,83728,3
9988,83729,2
37637,83729,3
6876,83730,2
24445,83730,3
2959,83731,2
6257,83731,3
891,83732,2
37638,83732,3
37639,83733,2
4406,83733,3
4272,83734,2
4273,83734,3
23129,83735,2
12075,83735,3
2414,83736,2
4225,83736,3
3968,83737,2
4023,83737,3
2867,83738,2
15719,83738,3
2959,83739,2
13615,83739,3
351,83740,2
16002,83740,3
119,83741,2
37640,83741,3
612,83742,2
1768,83742,3
3968,83743,2
37641,83743,3
23129,83744,2
37642,83744,3
2867,83745,2
7871,83745,3
37643,83746,0
34,83746,1
81,83746,1
13151,83747,0
19910,83747,1
205,83747,1
23129,83748,2
4760,83748,3
37644,83749,0
7079,83749,1
3968,83750,2
37622,83750,3
3173,83751,2
987,83751,3
4272,83752,2
34358,83752,3
25242,83753,2
37645,83753,3
23129,83754,2
37646,83754,3
19397,83755,0
3470,83755,1
17563,83756,0
35268,83756,1
351,83757,2
11396,83757,3
12211,83758,2
21656,83758,3
612,83759,2
1768,83759,3
4272,83760,2
37647,83760,3
23129,83761,2
11181,83761,3
33829,83762,0
3320,83762,1
891,83763,2
37648,83763,3
37649,83764,0
15181,83764,1
25242,83765,2
37650,83765,3
9762,83766,2
37651,83766,3
35068,83767,0
3320,83767,1
37652,83768,0
377,83768,1
23129,83769,2
37653,83769,3
119,83770,2
1838,83770,3
4583,83771,2
20163,83771,3
37654,83772,0
12514,83772,1
3980,83772,1
37655,83773,2
35786,83773,3
35261,83774,0
37295,83774,1
37294,83774,1
351,83775,2
5459,83775,3
37656,83776,0
37334,83776,1
1262,83776,1
37629,83776,1
25242,83777,2
37650,83777,3
612,83778,2
1768,83778,3
13671,83779,2
37657,83779,3
3320,83780,2
5122,83780,3
23129,83781,2
37658,83781,3
25242,83782,2
37650,83782,3
891,83783,2
37659,83783,3
7328,83784,0
35692,83784,1
6397,83784,1
37660,83785,0
248,83785,1
23129,83786,2
37661,83786,3
13600,83787,2
37006,83787,3
37662,83788,0
100,83788,1
37663,83788,1
37664,83789,0
683,83789,1
2867,83790,2
37326,83790,3
5183,83791,2
31546,83791,3
612,83792,2
1768,83792,3
13193,83793,2
37665,83793,3
692,83794,2
14012,83794,3
37611,83795,0
1431,83795,1
25433,83795,1
23129,83796,2
11237,83796,3
135,83797,2
379,83797,3
612,83798,2
1768,83798,3
13600,83799,2
13781,83799,3
37666,83800,0
855,83800,1
23129,83801,2
37667,83801,3
13600,83802,2
37668,83802,3
20180,83803,0
2530,83803,1
36562,83803,1
680,83803,1
803,83804,2
11694,83804,3
11760,83805,2
2084,83805,3
13600,83806,2
37669,83806,3
23129,83807,2
21617,83807,3
8596,83808,2
5748,83808,3
31298,83809,0
37334,83809,1
1262,83809,1
37670,83810,0
580,83810,1
17025,83811,2
984,83811,3
25242,83812,2
37650,83812,3
8596,83813,2
37671,83813,3
13600,83814,2
37672,83814,3
37673,83815,0
580,83815,1
23129,83816,2
37674,83816,3
119,83817,2
37675,83817,3
25242,83818,2
37676,83818,3
19397,83819,0
3470,83819,1
284,83820,0
15742,83820,1
23129,83821,2
37175,83821,3
112,83822,2
37677,83822,3
11415,83823,2
3305,83823,3
23129,83824,2
37678,83824,3
33728,83825,2
27365,83825,3
891,83826,2
37679,83826,3
23129,83827,2
3951,83827,3
119,83828,2
8296,83828,3
4583,83829,2
20068,83829,3
25242,83830,2
37650,83830,3
37680,83831,0
5062,83831,1
31148,83832,0
4301,83832,1
37681,83833,0
461,83833,1
205,83833,1
4272,83834,2
337,83834,3
612,83835,2
1768,83835,3
25242,83836,2
37650,83836,3
803,83837,2
424,83837,3
8596,83838,0
8597,83838,1
24445,83838,1
17793,83838,1
6749,83838,1
37682,83839,0
37683,83839,1
260,83839,1
119,83840,2
37684,83840,3
32216,83841,0
4301,83841,1
4583,83842,2
16134,83842,3
15111,83843,2
15112,83843,3
5731,83844,2
7605,83844,3
23129,83845,2
23574,83845,3
11640,83846,0
377,83846,1
3393,83847,2
33910,83847,3
14212,83848,0
37158,83848,1
337,83848,1
26664,83849,2
17944,83849,3
4272,83850,2
3088,83850,3
119,83851,2
5459,83851,3
3320,83852,0
35068,83852,1
37685,83853,0
18195,83853,1
37686,83853,1
11863,83854,0
37208,83854,1
44,83855,2
36830,83855,3
10730,83856,2
37687,83856,3
37688,83857,0
3726,83857,1
32126,83858,2
2399,83858,3
6747,83859,0
37689,83859,1
612,83860,2
1768,83860,3
5183,83861,2
37690,83861,3
17025,83862,2
1201,83862,3
4272,83863,2
37647,83863,3
37691,83864,0
6925,83864,1
4352,83865,2
7629,83865,3
5731,83866,2
15742,83866,3
5183,83867,2
37690,83867,3
692,83868,2
4160,83868,3
5183,83869,2
37690,83869,3
5731,83870,2
7605,83870,3
612,83871,2
1768,83871,3
26690,83872,0
683,83872,1
3498,83873,2
3231,83873,3
37692,83874,0
4301,83874,1
351,83875,2
37693,83875,3
37694,83876,0
4301,83876,1
37695,83877,0
1981,83877,1
6940,83878,2
33520,83878,3
388,83879,2
11767,83879,3
37696,83880,0
683,83880,1
5731,83881,2
7605,83881,3
5183,83882,2
37690,83882,3
36907,83883,2
2642,83883,3
5183,83884,2
37690,83884,3
35480,83885,0
4301,83885,1
23129,83886,2
10918,83886,3
32126,83887,2
7793,83887,3
692,83888,2
4160,83888,3
490,83889,2
37697,83889,3
16845,83890,0
16890,83890,1
5062,83891,2
1615,83891,3
37698,83892,0
17643,83892,1
13600,83893,2
37699,83893,3
388,83894,2
37700,83894,3
36907,83895,2
13573,83895,3
1582,83896,2
3478,83896,3
37701,83897,0
1262,83897,1
23129,83898,2
20856,83898,3
6940,83899,2
5081,83899,3
7541,83900,2
37702,83900,3
34892,83901,0
10927,83901,1
37703,83902,0
855,83902,1
37294,83903,0
35261,83903,1
37295,83903,1
2418,83904,2
29348,83904,3
891,83905,2
3053,83905,3
23129,83906,2
36364,83906,3
3726,83907,0
37688,83907,1
5183,83908,2
37704,83908,3
742,83909,0
35288,83909,1
13600,83910,2
37705,83910,3
6940,83911,2
37706,83911,3
37707,83912,0
26236,83912,1
13600,83913,2
37708,83913,3
388,83914,2
37709,83914,3
284,83915,0
36659,83915,1
23129,83916,2
4166,83916,3
7631,83917,0
37710,83917,1
35613,83918,2
20188,83918,3
37711,83919,0
1657,83919,1
37712,83920,0
1026,83920,1
37713,83920,1
35153,83921,0
205,83921,1
9025,83922,2
8678,83922,3
612,83923,2
1768,83923,3
29160,83924,0
34508,83924,1
23129,83925,2
11086,83925,3
37714,83926,0
37715,83926,1
5886,83926,1
3858,83927,0
37716,83927,1
13600,83928,2
19575,83928,3
284,83929,2
17647,83929,3
135,83930,0
379,83930,1
37717,83931,0
855,83931,1
8244,83931,1
13600,83932,2
13781,83932,3
2414,83933,2
4595,83933,3
37718,83934,0
100,83934,1
23129,83935,2
37719,83935,3
6478,83936,2
27903,83936,3
1277,83937,2
36381,83937,3
4583,83938,2
37720,83938,3
13600,83939,2
37721,83939,3
10730,83940,2
11667,83940,3
23129,83941,2
20273,83941,3
612,83942,2
1768,83942,3
10579,83943,0
37722,83943,1
36164,83943,1
37723,83944,2
60,83944,3
37724,83945,0
377,83945,1
3881,83945,1
10382,83945,1
8548,83946,0
10121,83946,1
2262,83946,1
37725,83947,0
37726,83947,1
2426,83948,0
35334,83948,1
23129,83949,2
12261,83949,3
13600,83950,2
37727,83950,3
8957,83951,2
20163,83951,3
37728,83952,2
28464,83952,3
742,83953,2
2184,83953,3
37729,83954,0
37334,83954,1
1262,83954,1
37730,83955,0
29731,83955,1
205,83955,1
119,83956,2
9406,83956,3
26545,83957,0
4301,83957,1
36709,83958,0
33955,83958,1
4116,83959,2
37731,83959,3
37732,83960,0
